id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,stream_type
1,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,61184,172.217.138.231,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675182931630,1675182961935,30305,4897,5445384,1675182931630,1675182961932,30302,650,55937,1675182931857,1675182961935,30078,4247,5389447,68,1111.9836634674343,430.6650434328568,1292,75,86.05692307692294,96.11623752168693,948,68,1269.0009418412983,163.30031949366784,1292,0,6.189746732026149,53.01671007857683,1619,0,46.69029275808938,142.34866747157372,1636,0,7.083843617522378,66.46259724055687,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
6,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,53934,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675178757138,1675178766385,9247,3070,3510776,1675178757138,1675178766015,8877,339,40465,1675178759784,1675178766385,6601,2731,3470311,68,1143.5752442996754,394.3837706178344,1292,75,119.36578171091446,191.50468224742156,977,68,1270.7107286708158,154.53697291718424,1292,0,3.0130335614206563,35.076408859707044,1292,0,26.263313609467456,104.64456677891336,1292,0,2.4179487179487182,27.970945773128957,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
5,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,63624,172.217.136.40,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675180433875,1675180463277,29402,3611,4036150,1675180433875,1675180463256,29381,447,38817,1675180433895,1675180463277,29382,3164,3997333,68,1117.7374688451962,424.729805955046,1292,75,86.83892617449666,99.41734294260776,939,68,1263.379582806575,181.8995608674512,1292,0,8.144598337950168,78.80637755033979,1614,0,65.8766816143498,221.05710390161204,1634,0,9.28928232690482,86.03549843731383,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,56116,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675183158345,1675183188809,30464,3983,4462068,1675183158345,1675183188809,30464,475,46233,1675183158384,1675183188605,30221,3508,4415835,68,1120.278182274664,421.3662179706877,1292,75,97.3326315789474,137.1569325404446,969,68,1258.789908779938,195.27793077781595,1292,0,7.650426921145171,74.30307089011306,1616,0,64.27004219409274,216.33575147676635,1656,0,8.617336755061334,82.11880848360538,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,54888,17,4,0,0,1675180525331,1675180550391,25060,2942,3219831,1675180525331,1675180550391,25060,2570,3178042,1675180526136,1675180550196,24060,372,41789,68,1094.4360978925893,445.1572337535844,1292,68,1236.5922178988317,250.0850821700501,1292,75,112.33602150537637,175.24883346706835,996,0,8.520911254675275,64.77090439208004,1348,0,9.75476839237058,73.0895609443446,1348,0,64.85175202156331,177.8367368969791,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
1,0,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,55361,17,4,0,0,1675180610275,1675180614937,4662,866,974993,1675180610275,1675180614937,4662,764,964677,1675180610685,1675180614856,4171,102,10316,68,1125.8579676674374,415.8974661462215,1292,68,1262.666230366492,184.5459018604961,1292,75,101.13725490196084,148.56595289872664,959,0,5.389595375722541,41.41406355499321,814,0,6.110091743119271,52.13480346820864,850,0,41.29702970297031,116.026940367697,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
23,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,49771,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675180700519,1675180724907,24388,3704,4134262,1675180700519,1675180724907,24388,463,48017,1675180700550,1675180724699,24149,3241,4086245,68,1116.1614470842364,425.26663633305327,1292,75,103.70842332613388,155.47697618521912,1292,68,1260.7975933353916,189.31500075990985,1292,0,6.586011342155015,55.94172016429153,1611,0,52.78787878787877,157.52390730043396,1652,0,7.453395061728401,68.08071178136801,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,58580,180.149.60.12,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675180801244,1675180830167,28923,4192,4723067,1675180801244,1675180830127,28883,480,46682,1675180801281,1675180830167,28886,3712,4676385,68,1126.6858301526718,413.922361805971,1292,75,97.25416666666676,137.5813366693377,973,68,1259.801993534483,190.40436446222705,1292,0,6.901216893342889,65.02277020626583,1610,0,60.29853862212939,193.27225312059608,1648,0,7.783885745082191,72.31114388542207,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
36,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,59181,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675180878512,1675180898364,19852,1822,1920059,1675180878512,1675180898364,19852,281,39436,1675180879298,1675180898363,19065,1541,1880623,68,1053.819429198682,476.409131316865,1292,75,140.3416370106763,235.4647623231172,1292,68,1220.3913043478278,279.7787333565977,1292,0,10.901702361339932,58.7889847494376,827,0,70.89999999999998,143.79803638720935,866,0,12.379870129870158,77.87649865150796,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,10.1.236.123,34:6f:24:1a:a7:41,34:6f:24,62445,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675180951528,1675180974852,23324,2937,3272646,1675180951528,1675180974757,23229,343,34541,1675180951566,1675180974852,23286,2594,3238105,68,1114.2819203268657,426.3233382656752,1292,75,100.7026239067056,146.99271640902998,964,68,1248.30570547417,221.5362626900597,1292,0,7.944141689373295,70.39997396051548,1598,0,67.9210526315789,207.4005493819452,1640,0,8.980331662167384,78.16444065404887,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,2405:200:1630:b0b::f,06:b7:2d:d4:46:ec,06:b7:2d,443,2409:4072:8e98:ca18:7cc9:b15d:73cf:6d35,34:6f:24:1a:a7:41,34:6f:24,49369,17,6,0,0,1675326186853,1675326217225,30372,1169,1220513,1675326186853,1675326217225,30372,990,1197079,1675326186853,1675326217224,30371,179,23434,88,1044.0658682634726,481.07360664140816,1292,88,1209.1707070707064,299.1326730185866,1292,95,130.91620111731837,176.9196755309646,1013,0,26.00342465753428,167.62072600377817,4632,0,30.709807886754284,195.08543678763664,4777,0,170.62359550561797,438.45727092061946,4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,2409:4072:8e98:ca18:6c22:471c:5a49:469b,34:6f:24:1a:a7:41,34:6f:24,49665,2405:200:1630:b0b::10,06:b7:2d:d4:46:ec,06:b7:2d,443,17,6,0,0,1675328173691,1675328203463,29772,7834,7535519,1675328173691,1675328203463,29772,1314,153344,1675328173718,1675328203463,29745,6520,7382175,87,961.89928516722,491.4231450188646,1292,95,116.70015220700152,138.15501150827322,1046,87,1132.2354294478537,336.63141863686457,1292,0,3.8008425890463378,8.855621201763068,123,0,22.674790555978657,17.802613014894224,123,0,4.562816382880805,12.166559299463415,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
16,0,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,58847,172.217.138.134,00:08:e3:ff:fd:90,00:08:e3,443,6,4,0,0,1672910269030,1672910293883,24853,3143,3092115,1672910269030,1672910293883,24853,1042,76734,1672910269044,1672910293883,24839,2101,3015381,54,983.8100540884512,664.878340767015,1462,54,73.6410748560461,152.62999455306348,1462,60,1435.212279866732,186.95907793033652,1462,0,7.909929980903898,183.85314647397504,5045,0,23.874159462055704,318.9345340874009,5045,0,11.828095238095235,227.2150603094667,5064,0,0,0,0,3143,1068,0,0,0,0,0,0,1042,24,0,0,0,0,0,0,2101,1044,0,0,TLS,Web,0,6,,,,,,0
32,0,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59080,6,4,0,0,1672910471314,1672910498349,27035,1732,1660823,1672910471314,1672910498349,27035,1131,1609094,1672910471314,1672910498316,27002,601,51729,54,958.9047344110836,675.4746801250158,1470,60,1422.7179487179476,246.6287149371312,1470,54,86.07154742096499,182.09513046509923,1470,0,15.618139803581746,245.24208470420348,5003,0,23.924778761061926,306.0060475823122,5047,0,45.00333333333335,415.7385888744929,5003,0,0,0,0,1732,567,0,0,0,0,0,0,1131,551,0,0,0,0,0,0,601,16,0,0,TLS,Web,0,6,,,,,,0
3,0,142.251.91.135,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59248,6,4,0,0,1672910999955,1672911030123,30168,3996,4062493,1672910999955,1672911030123,30168,2746,3984355,1672910999955,1672911030122,30167,1250,78138,54,1016.6398898898892,654.013435770319,1462,60,1450.9668608885688,121.45058884845317,1462,54,62.51039999999995,99.4264430919096,1462,0,7.551439299123928,178.59400261896587,4759,0,10.990163934426256,215.4339142397835,4759,0,24.152922337870287,322.07193538706395,4806,0,0,0,0,3996,1377,0,0,0,0,0,0,2746,1365,0,0,0,0,0,0,1250,12,0,0,TLS,Web,0,6,,,,,,0
9,0,172.217.138.6,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59291,6,4,0,0,1672911169992,1672911195329,25337,3005,2992518,1672911169992,1672911195329,25337,2024,2929221,1672911169992,1672911195316,25324,981,63297,54,995.846256239601,661.3318299243581,1462,60,1447.2435770750983,137.60476064260513,1462,54,64.52293577981655,111.71492845058508,1462,0,8.434420772303602,193.01786479710407,5589,0,12.52446861097382,235.8966882904287,5655,0,25.84081632653063,338.1425939723844,5589,0,0,0,0,3005,1014,0,0,0,0,0,0,2024,1002,0,0,0,0,0,0,981,12,0,0,TLS,Web,0,6,,,,,,0
56,0,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59439,172.217.138.10,00:08:e3:ff:fd:90,00:08:e3,443,6,4,0,0,1672911460238,1672911485458,25220,3285,3392569,1672911460238,1672911485440,25202,979,71758,1672911460261,1672911485458,25197,2306,3320811,54,1032.7455098934538,646.126245108672,1462,54,73.29724208375892,150.79065819787402,1462,60,1440.074154379876,167.86331119379906,1462,0,7.679658952496957,176.31693851918473,4629,0,25.76891615541923,323.5850954493758,4643,0,10.931453362255963,210.39458750665804,4629,0,0,0,0,3285,1168,0,0,0,0,0,0,979,22,0,0,0,0,0,0,2306,1146,0,0,TLS,Web,0,6,,,,,,0
75,0,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59493,6,4,0,0,1672911600280,1672911625706,25426,2174,2118457,1672911600280,1672911625706,25426,1441,2058313,1672911600280,1672911625673,25393,733,60144,54,974.4512419503236,672.8388889059073,1470,60,1428.3920888272023,233.8226795354712,1470,54,82.05184174624824,182.32890786185044,1470,0,11.700874367234237,224.88399052294932,4748,0,17.65694444444447,276.1026847316444,4748,0,34.68989071038254,389.3586796290158,4782,0,0,0,0,2174,734,0,0,0,0,0,0,1441,710,0,0,0,0,0,0,733,24,0,0,TLS,Web,0,6,,,,,,0
56,0,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59564,6,4,0,0,1672911810252,1672911835991,25739,5664,5523166,1672911810252,1672911835991,25739,3715,5378416,1672911810252,1672911835963,25711,1949,144750,54,975.1352401129944,666.5790352031489,1470,60,1447.7566621803528,150.5157817127195,1470,54,74.26885582349945,102.66563998858206,1470,0,4.545117428924591,131.79662129894376,4534,0,6.930263866451258,162.70818807803863,4534,0,13.198665297741252,226.25968794183063,4574,0,0,0,0,5664,1731,0,0,0,0,0,0,3715,1711,0,0,0,0,0,0,1949,20,0,0,TLS,Web,0,6,,,,,,0
0,0,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59629,6,4,0,0,1672911930637,1672911960615,29978,1919,1665726,1672911930637,1672911960615,29978,1282,1617004,1672911930637,1672911960586,29949,637,48722,54,868.0177175612298,663.9569227791533,1470,60,1261.3135725429015,425.3905088808763,1470,54,76.48665620094188,160.22188396575936,1470,0,15.629822732012522,112.9563443079938,1868,0,23.402029664324743,138.04186965238935,1868,0,47.08962264150946,195.71008564819635,1897,0,0,0,0,1919,745,0,0,0,0,0,0,1282,729,0,0,0,0,0,0,637,16,0,0,TLS,Web,0,6,,,,,,0
11,0,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59703,6,4,0,0,1672912185763,1672912212423,26660,2436,2458644,1672912185763,1672912212423,26660,1664,2404710,1672912185764,1672912212389,26625,772,53934,54,1009.2955665024634,661.4107836432325,1470,60,1445.1382211538476,179.2260205764622,1470,54,69.86269430051811,136.65799589208,1470,0,10.94866529774126,279.8960575523442,11241,0,16.03126879134096,340.2382406395782,11323,0,34.533073929961084,497.9891694261368,11241,0,0,0,0,2436,841,0,0,0,0,0,0,1664,827,0,0,0,0,0,0,772,14,0,0,TLS,Web,0,6,,,,,,0
2,0,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59771,6,4,0,0,1672912356275,1672912382364,26089,4324,4274685,1672912356275,1672912382364,26089,2878,4181480,1672912356275,1672912382364,26089,1446,93205,54,988.5950508788146,669.5685516238339,1470,60,1452.9117442668546,149.48100875633858,1470,54,64.45712309820186,112.88655799920572,1470,0,6.034929447143187,149.85636168000326,5432,0,9.068126520681265,184.3432339478861,5432,0,18.05467128027677,260.2894493145924,5460,0,0,0,0,4324,1448,0,0,0,0,0,0,2878,1432,0,0,0,0,0,0,1446,16,0,0,TLS,Web,0,6,,,,,,0
92,0,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59847,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,6,4,0,0,1672912485165,1672912505258,20093,1921,1849510,1672912485165,1672912505226,20061,667,59465,1672912485193,1672912505258,20065,1254,1790045,54,962.7850078084348,671.6282415891376,1470,54,89.15292353823088,173.407530904725,1470,60,1427.4681020733633,229.8588661401656,1470,0,10.465104166666684,210.677605591207,5075,0,30.121621621621586,359.53259370718763,5108,0,16.01356743814842,260.6599463731504,5075,0,0,0,0,1921,610,0,0,0,0,0,0,667,20,0,0,0,0,0,0,1254,590,0,0,TLS,Web,0,6,,,,,,0
8,0,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59894,6,4,0,0,1672912574848,1672912600154,25306,2544,2468905,1672912574848,1672912600154,25306,1678,2403347,1672912574848,1672912600121,25273,866,65558,54,970.4815251572338,672.6524909834949,1470,60,1432.2687723480333,214.3349934931327,1470,54,75.70207852193982,160.8995850153209,1470,0,9.951238694455355,210.0419836958066,4822,0,15.09004174120454,258.529383948855,4822,0,29.217341040462426,361.990109370786,4856,0,0,0,0,2544,848,0,0,0,0,0,0,1678,826,0,0,0,0,0,0,866,22,0,0,TLS,Web,0,6,,,,,,0
31,0,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,10.1.23.124,38:22:e2:15:1d:06,38:22:e2,59964,6,4,0,0,1672912740170,1672912765605,25435,2086,2069089,1672912740170,1672912765605,25435,1398,2021602,1672912740170,1672912765577,25407,688,47487,54,991.8930968360504,668.2720461421097,1470,60,1446.0672389127312,178.52558005536122,1470,54,69.02180232558138,133.6733764680479,1470,0,12.199040767386087,281.8301958770571,10330,0,18.20687186828919,345.7128564186537,10401,0,36.98253275109172,491.4812498320083,10330,0,0,0,0,2086,707,0,0,0,0,0,0,1398,695,0,0,0,0,0,0,688,12,0,0,TLS,Web,0,6,,,,,,0
1,0,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,10.1.236.53,34:6f:24:1a:a7:41,34:6f:24,49665,17,4,0,0,1675590780199,1675590806275,26076,5884,6686197,1675590780199,1675590806123,25924,5202,6607877,1675590780199,1675590806275,26076,682,78320,68,1136.335316111484,402.7535560298192,1292,68,1270.2570165321051,156.591891398067,1292,75,114.83870967741936,178.98229290044566,1292,0,4.4324324324324325,33.58942626177203,1090,0,4.984426071909246,57.51408813785699,2024,0,38.290748898678416,100.19457857616833,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
2,0,10.1.236.53,34:6f:24:1a:a7:41,34:6f:24,54616,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675590960030,1675590988980,28950,4587,5208190,1675590960030,1675590988878,28848,501,49119,1675590960103,1675590988980,28877,4086,5159071,67,1135.4240244168363,405.2208634341823,1292,75,98.04191616766468,134.21359185835453,964,67,1262.621390112579,184.30961743011352,1292,0,6.312690798081117,55.06586440193898,1312,0,57.69600000000002,181.24700421544676,1386,0,7.0690330477356245,64.23440586124272,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
8,0,10.1.236.53,34:6f:24:1a:a7:41,34:6f:24,54616,180.149.60.56,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1675591024150,1675591054825,30675,4248,4815349,1675591024150,1675591054723,30573,464,46999,1675591024236,1675591054825,30589,3784,4768350,67,1133.5567325800405,406.5354207771662,1292,75,101.290948275862,143.40364064817416,959,67,1260.1347780126837,190.5317400763718,1292,0,7.222745467388761,59.25657203184796,1544,0,66.03239740820732,193.82676534847323,1657,0,8.085910652920933,69.44206347412666,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
4,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57047,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678457527200,1678457553657,26457,5401,5362056,1678457527200,1678457553609,26409,1343,132242,1678457527357,1678457553657,26300,4058,5229814,88,992.7894834289932,517.7503977577136,1292,95,98.46760982874162,45.81863700547954,1083,88,1288.76638738295,61.00585386968203,1292,0,4.899444444444456,205.00907347514456,15056,0,19.67883755588676,415.4134034113136,15215,0,6.48262262755731,237.4884078064229,15118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
24,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64338,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678457646277,1678457648536,2259,1496,1426620,1678457646277,1678457648536,2259,423,47037,1678457646774,1678457648535,1761,1073,1379583,86,953.6229946524074,537.8810285887655,1292,95,111.19858156028376,129.5218999135859,1292,86,1285.7250698974838,80.29052828622497,1292,0,1.511036789297659,13.21882475513408,300,0,5.353080568720381,25.224238569086047,301,0,1.6427238805970157,12.486712386546769,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr3---sn-ci5gup-h55r.googlevideo.com,3e33894271087ee5dfc5cc3ab3faa86a,,,,1
8,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56752,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678457686612,1678457706863,20251,2151,2015604,1678457686612,1678457706863,20251,621,65457,1678457686979,1678457706863,19884,1530,1950147,84,937.05439330544,545.2883617913632,1292,95,105.40579710144932,94.20437407770233,1292,84,1274.60588235294,139.93302926603,1292,0,9.41906976744188,193.94275253328212,8702,0,32.66290322580647,360.5810930030849,8702,0,13.004578155657285,244.99396157740944,9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr3---sn-ci5gup-h55r.googlevideo.com,59021de0bc9ececc6728a4c6a6179ee1,,,,1
0,0,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56863,17,6,0,0,1678457797367,1678457819495,22128,4338,4086705,1678457797367,1678457819486,22119,3097,3964456,1678457797377,1678457819495,22118,1241,122249,87,942.0712309820168,543.8084348241961,1292,87,1280.0955763642269,117.57882301629822,1292,95,98.50846091861416,47.61407491454632,1121,0,5.102144339405088,105.1850370004078,6878,0,7.144379844961243,125.93842953214906,6948,0,17.837096774193537,196.4334394157494,6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
4,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,54885,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678457880155,1678457899584,19429,2920,2589356,1678457880155,1678457899542,19387,974,99841,1678457880217,1678457899584,19367,1946,2489515,88,886.7657534246564,564.3551340175777,1292,96,102.50616016427104,44.488984548830025,1123,88,1279.298561151081,121.79260372385563,1292,0,6.656046591298402,324.70900489267063,17541,0,19.92497430626927,572.2526812489654,17851,0,9.957326478149104,399.3659915347009,17611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
7,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,54885,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678457929025,1678457929291,266,605,535629,1678457929025,1678457929248,223,202,21030,1678457929071,1678457929291,220,403,514599,89,885.3371900826452,565.0781889478144,1292,96,104.1089108910891,66.0631238900449,1038,89,1276.9205955334994,131.09602514416562,1292,0,0.4403973509933773,2.446391834793889,46,0,1.1094527363184077,4.544002662741844,58,0,0.5472636815920396,2.160401961103657,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56168,17,6,0,0,1678457972695,1678458002998,30303,7094,6922673,1678457972695,1678458002998,30303,5234,6736556,1678457972707,1678458002998,30291,1860,186117,85,975.8490273470524,526.8264537850829,1292,85,1287.0760412686304,74.46708782433933,1292,95,100.06290322580652,56.88834529312362,1131,0,4.272240236853245,178.23238018316468,13488,0,5.790751003248623,211.0018704862367,13701,0,16.294244217321157,348.4750370962486,13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56168,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458024956,1678458045845,20889,3735,3760713,1678458024956,1678458045731,20775,878,89420,1678458025300,1678458045845,20545,2857,3671293,88,1006.884337349396,508.90066515332927,1292,95,101.84510250569473,67.24216293782737,1137,88,1285.0168008400433,89.52171620794034,1292,0,5.5942688805570455,229.65329878305204,13576,0,23.688711516533616,476.2755835938642,13634,0,7.193627450980402,269.4243054471536,13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:147::e,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56168,17,6,0,0,1678458063380,1678458087721,24341,3562,3331252,1678458063380,1678458087721,24341,2520,3225257,1678458063381,1678458087634,24253,1042,105995,88,935.2195395845022,545.9307442450429,1292,88,1279.8638888888918,117.68519366941229,1292,95,101.72264875239924,55.56476991412322,1199,0,6.835439483291221,330.4342433894592,19664,0,9.662961492655826,395.3145090959727,19724,0,23.29779058597504,614.0288029489194,19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
